timestamp,device,event,detail
1721200207.9244022,mouse,move,"(1158, 689)"
1721200207.9263935,mouse,move,"(1157, 692)"
1721200207.928387,mouse,move,"(1156, 695)"
1721200207.9533007,mouse,move,"(1155, 698)"
1721200207.9543421,mouse,move,"(1133, 740)"
1721200207.9562922,mouse,move,"(1131, 744)"
1721200207.9582865,mouse,move,"(1129, 748)"
1721200207.960791,mouse,move,"(1127, 752)"
1721200207.9618332,mouse,move,"(1125, 756)"
1721200207.9642572,mouse,move,"(1123, 760)"
1721200207.9662528,mouse,move,"(1121, 764)"
1721200207.9682474,mouse,move,"(1119, 768)"
1721200207.969244,mouse,move,"(1117, 772)"
1721200207.9717603,mouse,move,"(1115, 776)"
1721200207.973981,mouse,move,"(1113, 780)"
1721200207.9759758,mouse,move,"(1110, 784)"
1721200207.9779701,mouse,move,"(1108, 788)"
1721200207.9799657,mouse,move,"(1105, 792)"
1721200207.9824655,mouse,move,"(1103, 796)"
1721200207.9844618,mouse,move,"(1100, 800)"
1721200207.9864566,mouse,move,"(1097, 804)"
1721200207.9884806,mouse,move,"(1095, 808)"
1721200207.9894786,mouse,move,"(1092, 812)"
1721200207.9919972,mouse,move,"(1089, 816)"
1721200207.9942315,mouse,move,"(1087, 820)"
1721200207.996227,mouse,move,"(1084, 824)"
1721200207.9982197,mouse,move,"(1081, 828)"
1721200208.0007246,mouse,move,"(1078, 832)"
1721200208.0017395,mouse,move,"(1076, 836)"
1721200208.0040436,mouse,move,"(1073, 840)"
1721200208.0060382,mouse,move,"(1070, 844)"
1721200208.0080643,mouse,move,"(1068, 847)"
1721200208.0100584,mouse,move,"(1066, 850)"
1721200208.0279016,mouse,move,"(1063, 853)"
1721200208.0289261,mouse,move,"(1043, 877)"
1721200208.0308928,mouse,move,"(1041, 880)"
1721200208.0334373,mouse,move,"(1039, 883)"
1721200208.0344234,mouse,move,"(1037, 886)"
1721200208.036388,mouse,move,"(1035, 889)"
1721200208.0384104,mouse,move,"(1033, 891)"
1721200208.0393803,mouse,move,"(1031, 893)"
1721200208.0419605,mouse,move,"(1029, 895)"
1721200208.044327,mouse,move,"(1027, 897)"
1721200208.0463219,mouse,move,"(1025, 899)"
1721200208.0483449,mouse,move,"(1023, 901)"
1721200208.049314,mouse,move,"(1022, 903)"
1721200208.0523543,mouse,move,"(1020, 905)"
1721200208.0543754,mouse,move,"(1019, 907)"
1721200208.056346,mouse,move,"(1018, 909)"
1721200208.0583656,mouse,move,"(1016, 911)"
1721200208.0593636,mouse,move,"(1015, 912)"
1721200208.0619614,mouse,move,"(1014, 913)"
1721200208.0643175,mouse,move,"(1013, 915)"
1721200208.0663128,mouse,move,"(1012, 916)"
1721200208.068326,mouse,move,"(1011, 917)"
1721200208.0693035,mouse,move,"(1010, 918)"
1721200208.071865,mouse,move,"(1009, 919)"
1721200208.0738754,mouse,move,"(1008, 920)"
1721200208.091885,mouse,move,"(1003, 925)"
1721200208.1018572,mouse,move,"(1003, 926)"
1721200208.1286528,mouse,move,"(1003, 927)"
1721200208.145848,mouse,move,"(1002, 928)"
1721200208.1808395,mouse,move,"(1002, 929)"
1721200208.1821637,mouse,move,"(1001, 930)"
1721200208.2264285,mouse,move,"(1001, 931)"
1721200208.2443318,mouse,move,"(1001, 932)"
1721200208.251825,mouse,move,"(1000, 932)"
1721200208.2540522,mouse,move,"(1000, 933)"
1721200208.264531,mouse,move,"(1000, 934)"
1721200208.272063,mouse,move,"(1000, 935)"
1721200208.2800443,mouse,move,"(999, 935)"
1721200208.282078,mouse,move,"(999, 936)"
1721200208.2882514,mouse,move,"(999, 937)"
1721200208.2987595,mouse,move,"(999, 938)"
1721200208.321248,mouse,move,"(999, 939)"
1721200208.3222482,mouse,move,"(998, 940)"
1721200208.3265805,mouse,move,"(998, 941)"
1721200208.3341107,mouse,move,"(998, 942)"
1721200208.3400939,mouse,move,"(998, 943)"
1721200208.3447137,mouse,move,"(997, 944)"
1721200208.3506982,mouse,move,"(997, 945)"
1721200208.353895,mouse,move,"(997, 946)"
1721200208.359879,mouse,move,"(997, 947)"
1721200208.3641725,mouse,move,"(997, 948)"
1721200208.3681617,mouse,move,"(996, 948)"
1721200208.370157,mouse,move,"(996, 949)"
1721200208.3895464,mouse,move,"(996, 950)"
1721200208.3895464,mouse,move,"(996, 951)"
1721200208.3980498,mouse,move,"(996, 952)"
1721200208.7435257,mouse,press,"Button.left at (996, 952)"
1721200208.8747318,mouse,release,"Button.left at (996, 952)"
1721200209.5041194,mouse,scroll,"(996, 952) 0 -1"
1721200209.8183153,mouse,move,"(995, 952)"
1721200209.9001474,mouse,scroll,"(995, 952) 0 -1"
1721200210.1528056,mouse,move,"(995, 953)"
1721200210.1618683,mouse,move,"(994, 953)"
1721200210.1698403,mouse,move,"(994, 954)"
1721200210.1967762,mouse,scroll,"(994, 954) 0 -1"
1721200210.252656,mouse,scroll,"(994, 954) 0 -1"
1721200210.404514,mouse,move,"(994, 955)"
1721200210.9602227,mouse,move,"(994, 954)"
1721200210.96122,mouse,move,"(998, 939)"
1721200210.9617233,mouse,move,"(998, 936)"
1721200210.9647186,mouse,move,"(999, 932)"
1721200210.9667149,mouse,move,"(999, 928)"
1721200210.9687095,mouse,move,"(1000, 924)"
1721200210.9697049,mouse,move,"(1001, 920)"
1721200210.9722474,mouse,move,"(1001, 915)"
1721200210.9742446,mouse,move,"(1002, 910)"
1721200210.9762392,mouse,move,"(1003, 905)"
1721200210.9782338,mouse,move,"(1003, 900)"
1721200210.9802291,mouse,move,"(1004, 895)"
1721200210.9823825,mouse,move,"(1004, 890)"
1721200210.9846318,mouse,move,"(1005, 884)"
1721200210.9866269,mouse,move,"(1006, 879)"
1721200210.9886208,mouse,move,"(1006, 874)"
1721200210.9896188,mouse,move,"(1007, 869)"
1721200210.9921427,mouse,move,"(1008, 864)"
1721200210.994633,mouse,move,"(1008, 860)"
1721200210.9966276,mouse,move,"(1009, 856)"
1721200210.9986222,mouse,move,"(1010, 852)"
1721200210.9996195,mouse,move,"(1010, 848)"
1721200211.0031343,mouse,move,"(1011, 845)"
1721200211.0235844,mouse,move,"(1013, 831)"
1721200211.0972102,mouse,move,"(1013, 830)"
1721200211.1322994,mouse,move,"(1012, 830)"
1721200211.1597323,mouse,move,"(1011, 830)"
1721200211.1597323,mouse,move,"(1010, 831)"
1721200211.1647272,mouse,move,"(1009, 832)"
1721200211.1697197,mouse,move,"(1009, 833)"
1721200211.172266,mouse,move,"(1008, 833)"
1721200211.17624,mouse,move,"(1008, 834)"
1721200211.1782339,mouse,move,"(1007, 834)"
1721200211.1802282,mouse,move,"(1007, 835)"
1721200211.182729,mouse,move,"(1006, 835)"
1721200211.1847258,mouse,move,"(1006, 836)"
1721200211.1887152,mouse,move,"(1005, 837)"
1721200211.192226,mouse,move,"(1004, 837)"
1721200211.194627,mouse,move,"(1004, 838)"
1721200211.196623,mouse,move,"(1003, 838)"
1721200211.1986163,mouse,move,"(1003, 839)"
1721200211.2021646,mouse,move,"(1002, 840)"
1721200211.2061791,mouse,move,"(1002, 841)"
1721200211.2081506,mouse,move,"(1001, 841)"
1721200211.21017,mouse,move,"(1001, 842)"
1721200211.2123275,mouse,move,"(1000, 842)"
1721200211.214566,mouse,move,"(1000, 843)"
1721200211.216561,mouse,move,"(1000, 844)"
1721200211.2185552,mouse,move,"(999, 844)"
1721200211.2376215,mouse,move,"(999, 845)"
1721200211.23862,mouse,move,"(996, 850)"
1721200211.2422154,mouse,move,"(995, 851)"
1721200211.2422154,mouse,move,"(995, 852)"
1721200211.2446733,mouse,move,"(994, 852)"
1721200211.2466698,mouse,move,"(994, 853)"
1721200211.2486618,mouse,move,"(994, 854)"
1721200211.2496603,mouse,move,"(993, 855)"
1721200211.2522335,mouse,move,"(993, 856)"
1721200211.2547088,mouse,move,"(992, 857)"
1721200211.2557185,mouse,move,"(992, 858)"
1721200211.25871,mouse,move,"(991, 859)"
1721200211.2597082,mouse,move,"(990, 860)"
1721200211.2622225,mouse,move,"(990, 861)"
1721200211.2646284,mouse,move,"(989, 862)"
1721200211.2666235,mouse,move,"(988, 863)"
1721200211.2686186,mouse,move,"(988, 864)"
1721200211.2696154,mouse,move,"(987, 865)"
1721200211.2721338,mouse,move,"(986, 866)"
1721200211.2744405,mouse,move,"(986, 867)"
1721200211.2764347,mouse,move,"(985, 868)"
1721200211.2784305,mouse,move,"(985, 869)"
1721200211.2794275,mouse,move,"(984, 870)"
1721200211.2819567,mouse,move,"(983, 871)"
1721200211.299503,mouse,move,"(983, 872)"
1721200211.299503,mouse,move,"(979, 880)"
1721200211.299503,mouse,move,"(979, 881)"
1721200211.3030894,mouse,move,"(978, 882)"
1721200211.3040967,mouse,move,"(978, 883)"
1721200211.3071096,mouse,move,"(977, 884)"
1721200211.3080788,mouse,move,"(977, 885)"
1721200211.310073,mouse,move,"(976, 886)"
1721200211.312585,mouse,move,"(976, 887)"
1721200211.3145814,mouse,move,"(976, 888)"
1721200211.3165762,mouse,move,"(976, 889)"
1721200211.3185718,mouse,move,"(975, 890)"
1721200211.319568,mouse,move,"(975, 891)"
1721200211.3240826,mouse,move,"(974, 892)"
1721200211.3280709,mouse,move,"(974, 893)"
1721200211.3345668,mouse,move,"(974, 894)"
1721200211.3375585,mouse,move,"(973, 894)"
1721200211.3420718,mouse,move,"(973, 895)"
1721200211.3897839,mouse,move,"(973, 896)"
1721200211.4041262,mouse,move,"(973, 897)"
1721200211.4125268,mouse,move,"(972, 898)"
1721200211.4186053,mouse,move,"(972, 899)"
1721200211.4221265,mouse,move,"(972, 900)"
1721200211.4264102,mouse,move,"(971, 901)"
1721200211.4293792,mouse,move,"(971, 902)"
1721200211.434208,mouse,move,"(971, 903)"
1721200211.459822,mouse,move,"(971, 904)"
1721200211.459822,mouse,move,"(969, 910)"
1721200211.4613965,mouse,move,"(968, 911)"
1721200211.4673805,mouse,move,"(968, 912)"
1721200211.4693754,mouse,move,"(968, 913)"
1721200211.475883,mouse,move,"(967, 914)"
1721200211.482694,mouse,move,"(967, 915)"
1721200211.4886782,mouse,move,"(967, 916)"
1721200211.496434,mouse,move,"(967, 917)"
1721200211.503974,mouse,move,"(967, 918)"
1721200211.5059688,mouse,move,"(966, 918)"
1721200211.5125337,mouse,move,"(966, 919)"
1721200211.5355642,mouse,move,"(966, 920)"
1721200211.5365367,mouse,move,"(966, 921)"
1721200211.542155,mouse,move,"(965, 921)"
1721200211.9308424,mouse,scroll,"(965, 921) 0 -1"
1721200211.9495685,mouse,scroll,"(965, 921) 0 -1"
1721200211.9995673,mouse,scroll,"(965, 921) 0 -1"
1721200212.2634532,mouse,scroll,"(965, 921) 0 -1"
1721200212.278157,mouse,scroll,"(965, 921) 0 -1"
1721200212.2981207,mouse,scroll,"(965, 921) 0 -1"
1721200212.351854,mouse,scroll,"(965, 921) 0 -1"
1721200212.7728522,mouse,scroll,"(965, 921) 0 -1"
1721200212.7969074,mouse,scroll,"(965, 921) 0 -1"
1721200212.8063822,mouse,scroll,"(965, 921) 0 -1"
1721200212.8362281,mouse,scroll,"(965, 921) 0 -1"
1721200213.0047965,mouse,scroll,"(965, 921) 0 1"
1721200213.0282807,mouse,scroll,"(965, 921) 0 1"
1721200213.0536954,mouse,scroll,"(965, 921) 0 1"
1721200213.1000357,mouse,scroll,"(965, 921) 0 1"
1721200213.3190262,mouse,scroll,"(965, 921) 0 1"
1721200213.3342638,mouse,scroll,"(965, 921) 0 1"
1721200213.3521695,mouse,scroll,"(965, 921) 0 1"
1721200213.3960204,mouse,scroll,"(965, 921) 0 1"
1721200213.8564832,mouse,scroll,"(965, 921) 0 1"
1721200213.878079,mouse,scroll,"(965, 921) 0 1"
1721200213.9185843,mouse,move,"(965, 922)"
1721200213.9195824,mouse,scroll,"(965, 922) 0 1"
1721200213.9221232,mouse,move,"(966, 922)"
1721200214.5679724,mouse,move,"(967, 922)"
1721200214.8002422,mouse,move,"(968, 922)"
1721200214.874581,mouse,move,"(969, 922)"
1721200214.8997064,mouse,move,"(970, 922)"
1721200214.913944,mouse,move,"(971, 922)"
1721200214.998229,mouse,move,"(972, 922)"
1721200215.076324,mouse,move,"(973, 922)"
1721200215.1166236,mouse,move,"(974, 922)"
1721200215.2775085,keyboard,press,s
1721200215.3968782,keyboard,release,s
